仿真时间,持续时间
0,0
1,2.005
2,3.253
3,4.577
4,6.013
5,7.537
6,9.193
7,10.897
8,12.571
9,14.243
10,15.778
11,17.269
12,18.783
13,20.342
14,21.859
15,23.416
16,25.027
17,26.497
18,28.007
19,29.57
20,31.079
21,32.538
22,34.002
23,35.506
24,36.973
25,38.393
26,39.845
27,41.364
28,42.939
29,44.361
30,45.755
31,47.166
