仿真时间,持续时间
0,0
1,1.191
2,2.054
3,2.807
4,3.514
5,4.201
6,4.857
7,5.513
8,6.186
9,6.815
10,7.415
11,7.992
12,8.591
13,9.192
14,9.758
15,10.326
16,10.922
17,11.479
18,12.033
19,12.568
20,13.094
