仿真时间,持续时间
0,0
1,1.803
2,2.94
3,4.127
4,5.373
5,6.78
6,8.194
7,9.641
8,10.987
9,12.38
10,13.741
11,15.015
12,16.315
13,17.658
14,18.921
15,20.192
16,21.477
17,22.699
18,23.949
19,25.251
20,26.458
21,27.625
22,28.796
23,30.021
