仿真时间,持续时间
0,0
1,1.239
2,2.127
3,2.985
4,3.882
5,4.716
6,5.515
7,6.29
8,7.111
9,7.886
10,8.695
11,9.426
12,10.153
13,10.934
14,11.633
15,12.305
16,12.979
17,13.663
18,14.326
19,14.985
20,15.643
