仿真时间,持续时间
0,0
1,0.453
2,1.081
3,1.511
4,1.882
5,2.126
6,2.355
7,2.595
8,2.819
9,3.037
10,3.238
11,3.439
12,3.644
13,3.874
14,4.094
15,4.317
16,4.547
17,4.759
18,4.987
19,5.211
20,5.422
