仿真时间,持续时间
0,0
1,1.12
2,1.884
3,2.531
4,3.074
5,3.635
6,4.184
7,4.661
8,5.113
9,5.564
10,6.007
11,6.453
12,6.904
13,7.378
14,7.812
15,8.262
16,8.685
17,9.113
18,9.547
19,9.97
20,10.417
