仿真时间,持续时间
0,0
1,1.527
2,2.633
3,3.603
4,4.712
5,5.827
6,6.964
7,8.08
8,9.172
9,10.205
10,11.239
11,12.241
12,13.255
13,14.281
14,15.264
15,16.24
16,17.225
17,18.205
18,19.14
19,20.095
20,21.064
