仿真时间,持续时间
0,0
1,1.759
2,2.779
3,3.86
4,5.024
5,6.342
6,7.627
7,8.947
8,10.198
9,11.341
10,12.528
11,13.719
12,14.891
13,16.089
14,17.207
15,18.348
16,19.491
17,20.584
18,21.674
19,22.769
20,23.84
