仿真时间,持续时间
0,0
1,1.376
2,2.424
3,3.333
4,4.342
5,5.3
6,6.24
7,7.262
8,8.196
9,9.091
10,9.998
11,10.913
12,11.766
13,12.581
14,13.391
15,14.177
16,14.963
17,15.774
18,16.62
19,17.467
20,18.265
