仿真时间,持续时间
0,0
1,0.671
2,1.434
3,2.052
4,2.448
5,2.83
6,3.202
7,3.564
8,3.942
9,4.273
10,4.596
11,4.925
12,5.246
13,5.558
14,5.897
15,6.214
16,6.53
17,6.868
18,7.181
19,7.498
20,7.819
