仿真时间,持续时间
0,0
1,0.393
2,0.89
3,1.403
4,1.959
5,2.457
6,2.988
7,3.462
8,3.927
9,4.376
10,4.834
11,5.254
12,5.687
13,6.141
14,6.593
15,7.013
16,7.445
17,7.887
18,8.3
19,8.734
20,9.176
