仿真时间,持续时间
0,0
1,0.807
2,1.73
3,2.766
4,3.845
5,5.068
6,6.287
7,7.515
8,8.732
9,9.824
10,10.894
11,11.994
12,13.108
13,14.246
14,15.325
15,16.385
16,17.471
17,18.514
18,19.549
19,20.599
20,21.603
