仿真时间,持续时间
0,0
1,0.727
2,1.539
3,2.47
4,3.541
5,4.596
6,5.625
7,6.651
8,7.664
9,8.635
10,9.644
11,10.599
12,11.564
13,12.558
14,13.5
15,14.419
16,15.358
17,16.253
18,17.104
19,17.95
20,18.815
