仿真时间,持续时间
0,0
1,0.988
2,2.066
3,3.26
4,4.505
5,5.876
6,7.289
7,8.757
8,10.284
9,11.649
10,13.021
11,14.319
12,15.675
13,17.111
14,18.461
15,19.803
16,21.175
17,22.497
18,23.8
19,25.148
20,26.399
21,27.653
22,28.903
23,30.176
24,31.418
25,32.632
26,33.888
27,35.116
