仿真时间,持续时间
0,0
1,0.583
2,1.261
3,2.028
4,2.858
5,3.651
6,4.453
7,5.194
8,5.97
9,6.755
10,7.463
11,8.159
12,8.858
13,9.574
14,10.256
15,10.922
16,11.592
17,12.284
18,12.939
19,13.592
20,14.264
