仿真时间,持续时间
0,0
1,0.212
2,0.423
3,0.616
4,0.778
5,0.931
6,1.074
7,1.2
8,1.318
9,1.441
10,1.553
11,1.662
12,1.774
13,1.885
14,2.005
15,2.115
16,2.231
17,2.346
18,2.46
19,2.572
20,2.682
