仿真时间,持续时间
0,0
1,0.162
2,0.358
3,0.576
4,0.795
5,1.009
6,1.203
7,1.4
8,1.613
9,1.802
10,1.987
11,2.16
12,2.331
13,2.503
14,2.678
15,2.859
16,3.061
17,3.25
18,3.421
19,3.593
20,3.782
