仿真时间,持续时间
0,0
1,0.248
2,0.528
3,0.85
4,1.213
5,1.591
6,1.923
7,2.26
8,2.587
9,2.927
10,3.27
11,3.58
12,3.875
13,4.163
14,4.446
15,4.725
16,5.012
17,5.289
18,5.573
19,5.843
20,6.117
