仿真时间,持续时间
0,0
1,0.159
2,0.351
3,0.546
4,0.735
5,0.912
6,1.077
7,1.23
8,1.367
9,1.507
10,1.673
11,1.831
12,1.962
13,2.095
14,2.23
15,2.364
16,2.499
17,2.644
18,2.786
19,2.916
20,3.044
