仿真时间,持续时间
531,246.327
532,246.763
533,247.205
534,247.644
535,248.086
536,248.526
537,248.964
538,249.402
539,249.844
540,250.283
541,250.721
542,251.158
543,251.601
544,252.045
545,252.485
546,252.927
547,253.402
548,253.841
549,254.299
550,254.736
551,255.174
552,255.616
553,256.055
554,256.493
555,256.931
556,257.366
557,257.804
558,258.241
559,258.679
560,259.118
561,259.557
562,259.994
563,260.433
564,260.87
565,261.318
566,261.765
567,262.207
568,262.644
569,263.083
570,263.519
571,263.956
572,264.392
573,264.825
574,265.26
575,265.697
576,266.132
577,266.567
578,267.002
579,267.45
580,267.917
581,268.405
582,268.902
583,269.41
584,269.922
585,270.441
586,270.968
587,271.492
588,272.003
589,272.523
590,273.047
591,273.56
592,274.074
593,274.575
594,275.074
595,275.575
596,276.084
597,276.597
598,277.111
599,277.622
600,278.143
601,278.659
602,279.178
603,279.692
604,280.208
605,280.722
606,281.241
607,281.752
608,282.267
609,282.78
610,283.298
611,283.808
612,284.32
613,284.834
614,285.353
615,285.867
616,286.384
617,286.891
618,287.407
619,287.922
620,288.436
621,288.947
622,289.454
623,289.967
624,290.482
625,290.994
626,291.502
627,292.017
628,292.524
629,293.042
630,293.557
631,294.072
632,294.581
633,295.105
634,295.616
635,296.127
636,296.643
637,297.152
638,297.661
639,298.175
640,298.683
641,299.193
642,299.698
643,300.202
644,300.708
645,301.22
646,301.725
647,302.239
648,302.754
649,303.258
650,303.768
651,304.289
652,304.85
653,305.38
654,305.89
655,306.401
656,306.938
657,307.474
658,307.997
659,308.519
660,309.045
661,309.571
662,310.096
663,310.621
664,311.144
665,311.669
666,312.197
667,312.723
668,313.247
669,313.774
670,314.301
671,314.847
672,315.371
673,315.892
674,316.42
675,316.951
676,317.48
677,318.004
678,318.528
679,319.057
680,319.587
681,320.111
682,320.637
683,321.161
684,321.684
685,322.209
686,322.736
687,323.261
688,323.792
689,324.318
690,324.844
691,325.375
692,325.898
693,326.428
694,326.948
695,327.472
696,327.996
697,328.522
698,329.053
699,329.578
700,330.103
701,330.632
702,331.159
703,331.684
704,332.213
705,332.737
706,333.267
707,333.795
708,334.32
709,334.842
710,335.367
711,335.9
712,336.42
713,336.95
714,337.479
715,338.013
716,338.546
717,339.089
718,339.628
719,340.155
720,340.685
721,341.233
722,341.777
723,342.308
724,342.851
725,343.389
726,343.926
727,344.477
728,345.036
729,345.571
730,346.125
731,346.698
732,347.289
733,347.902
734,348.507
735,349.114
736,349.735
737,350.363
738,350.932
739,351.532
740,352.121
741,352.746
742,353.354
743,353.907
744,354.476
745,355.067
746,355.677
747,356.27
748,356.879
749,357.484
750,358.031
751,358.599
752,359.189
753,359.787
754,360.395
755,360.999
756,361.611
757,362.207
758,362.757
759,363.33
760,363.919
761,364.527
762,365.135
763,365.722
764,366.277
765,366.81
766,367.355
767,367.936
768,368.527
769,369.111
770,369.696
771,370.242
772,370.77
773,371.318
774,371.886
775,372.471
776,373.062
777,373.643
778,374.236
779,374.801
780,375.334
781,375.893
782,376.47
