仿真时间,持续时间
531,458.268
532,459.088
533,459.91
534,460.732
535,461.556
536,462.379
537,463.203
538,464.031
539,464.854
540,465.679
541,466.504
542,467.328
543,468.151
544,468.975
545,469.804
546,470.639
547,471.467
548,472.294
549,473.116
550,473.946
551,474.807
552,475.647
553,476.482
554,477.309
555,478.141
556,478.968
557,479.81
558,480.68
559,481.509
560,482.338
561,483.194
562,484.023
563,484.847
564,485.669
565,486.494
566,487.32
567,488.188
568,488.988
569,489.789
570,490.588
571,491.389
572,492.189
573,492.988
574,493.786
575,494.581
576,495.381
577,496.18
578,496.979
579,497.767
580,498.571
581,499.391
582,500.206
583,501.059
584,501.95
585,502.837
586,503.745
587,504.693
588,505.616
589,506.55
590,507.467
591,508.402
592,509.35
593,510.303
594,511.249
595,512.203
596,513.169
597,514.139
598,515.107
599,516.072
600,517.041
601,518.001
602,518.968
603,519.928
604,520.891
605,521.85
606,522.815
607,523.775
608,524.739
609,525.705
610,526.669
611,527.632
612,528.598
613,529.562
614,530.52
615,531.486
616,532.447
617,533.408
618,534.366
619,535.328
620,536.289
621,537.247
622,538.204
623,539.161
624,540.122
625,541.075
626,542.027
627,542.981
628,543.934
629,544.89
630,545.845
631,546.804
632,547.751
633,548.702
634,549.663
635,550.633
636,551.602
637,552.57
638,553.533
639,554.497
640,555.469
641,556.432
642,557.403
643,558.372
644,559.338
645,560.305
646,561.273
647,562.24
648,563.204
649,564.165
650,565.13
651,566.095
652,567.058
653,568.017
654,568.981
655,569.946
656,570.912
657,571.874
658,572.834
659,573.793
660,574.75
661,575.709
662,576.669
663,577.632
664,578.592
665,579.555
666,580.517
667,581.477
668,582.433
669,583.391
670,584.353
671,585.313
672,586.277
673,587.236
674,588.257
675,589.156
676,590.062
677,590.969
678,591.875
679,592.776
680,593.678
681,594.586
682,595.49
683,596.4
684,597.309
685,598.222
686,599.133
687,600.043
688,600.949
689,601.86
690,602.772
691,603.677
692,604.585
693,605.492
694,606.405
695,607.315
696,608.242
697,609.209
698,610.172
699,611.14
700,612.105
701,613.072
702,614.042
703,615.01
704,615.978
705,616.948
706,617.913
707,618.881
708,619.845
709,620.813
710,621.792
711,622.757
712,623.723
713,624.685
714,625.655
715,626.62
716,627.587
717,628.551
718,629.522
719,630.485
720,631.45
721,632.414
722,633.379
723,634.349
724,635.316
725,636.283
726,637.248
727,638.212
728,639.181
729,640.142
730,641.109
731,642.076
732,643.044
733,644.011
734,644.978
