仿真时间,持续时间
0,0
1,0.38
2,0.772
3,1.195
4,1.643
5,2.135
6,2.682
7,3.282
8,3.881
9,4.419
10,4.908
11,5.389
12,5.878
13,6.387
14,6.921
15,7.464
16,7.998
17,8.537
18,9.029
19,9.497
20,9.964
21,10.428
22,10.902
23,11.39
24,11.886
25,12.39
26,12.889
27,13.387
28,13.891
29,14.342
30,14.79
31,15.237
