仿真时间,持续时间
0,0
1,0.191
2,0.415
3,0.673
4,0.944
5,1.229
6,1.457
7,1.714
8,1.953
9,2.186
10,2.414
11,2.653
12,2.861
13,3.076
14,3.29
15,3.507
16,3.72
17,3.943
18,4.179
19,4.38
20,4.584
