仿真时间,持续时间
0,0
1,0.352
2,0.718
3,1.132
4,1.568
5,2.045
6,2.577
7,3.129
8,3.641
9,4.095
10,4.535
11,4.971
12,5.401
13,5.842
14,6.285
15,6.745
16,7.186
17,7.617
18,8.049
19,8.476
20,8.901
21,9.325
22,9.762
23,10.209
24,10.662
25,11.126
26,11.582
27,12.037
