仿真时间,持续时间
0,0
1,0.319
2,0.665
3,1.055
4,1.474
5,1.896
6,2.301
7,2.722
8,3.134
9,3.545
10,3.972
11,4.354
12,4.726
13,5.089
14,5.464
15,5.824
16,6.183
17,6.539
18,6.893
19,7.244
20,7.597
