仿真时间,持续时间
0,0
1,0.446
2,0.884
3,1.358
4,1.884
5,2.44
6,3.045
7,3.686
8,4.324
9,4.929
10,5.543
11,6.184
12,6.788
13,7.347
14,7.924
15,8.515
16,9.137
17,9.748
18,10.364
19,10.939
20,11.482
21,12.024
22,12.584
23,13.16
24,13.749
25,14.349
26,14.933
27,15.537
28,16.101
29,16.63
30,17.154
31,17.682
32,18.199
33,18.72
34,19.24
35,19.761
36,20.279
37,20.794
38,21.309
39,21.821
