仿真时间,持续时间
0,0
1,0.219
2,0.474
3,0.766
4,1.091
5,1.425
6,1.713
7,1.987
8,2.275
9,2.572
10,2.871
11,3.128
12,3.381
13,3.642
14,3.902
15,4.171
16,4.43
17,4.686
18,4.951
19,5.189
20,5.44
