仿真时间,持续时间
0,0
1,0.406
2,0.838
3,1.299
4,1.801
5,2.322
6,2.896
7,3.523
8,4.174
9,4.757
10,5.289
11,5.821
12,6.355
13,6.903
14,7.47
15,8.06
16,8.639
17,9.225
18,9.765
19,10.275
20,10.778
21,11.294
22,11.816
23,12.352
24,12.897
25,13.452
26,13.995
27,14.538
28,15.064
29,15.56
30,16.054
31,16.54
32,17.028
33,17.516
34,18.004
35,18.487
