仿真时间,持续时间
0,0
1,1.067
2,2.183
3,3.445
4,4.814
5,6.198
6,7.678
7,9.262
8,10.919
9,12.413
10,13.935
11,15.363
12,16.81
13,18.308
14,19.756
15,21.226
16,22.757
17,24.17
18,25.611
19,27.07
20,28.465
21,29.832
22,31.202
23,32.622
24,33.984
25,35.345
26,36.717
27,38.06
28,39.379
29,40.753
30,42.058
31,43.369
