仿真时间,持续时间
0,0
1,0.888
2,1.901
3,2.986
4,4.194
5,5.525
6,6.882
7,8.239
8,9.589
9,10.821
10,12.032
11,13.217
12,14.476
13,15.773
14,17.04
15,18.247
16,19.478
17,20.643
18,21.821
19,23.027
20,24.153
21,25.256
22,26.374
23,27.517
