仿真时间,持续时间
0,0
1,0.3
2,0.686
3,1.075
4,1.458
5,1.814
6,2.147
7,2.48
8,2.806
9,3.126
10,3.465
11,3.787
12,4.098
13,4.42
14,4.724
15,5.038
16,5.355
17,5.687
18,6.001
19,6.317
20,6.663
