仿真时间,持续时间
0,0
1,1.132
2,2.345
3,3.683
4,5.096
5,6.591
6,8.141
7,9.857
8,11.656
9,13.316
10,14.973
11,16.574
12,18.147
13,19.789
14,21.337
15,22.939
16,24.61
17,26.149
18,27.758
19,29.366
20,30.881
21,32.4
22,33.939
23,35.498
24,37.021
25,38.51
26,40.144
27,41.607
28,43.072
29,44.575
30,46.026
31,47.47
32,48.959
33,50.37
34,51.817
35,53.28
