仿真时间,持续时间
0,0
1,0.489
2,1.087
3,1.77
4,2.445
5,3.121
6,3.733
7,4.367
8,5.003
9,5.578
10,6.146
11,6.701
12,7.31
13,7.906
14,8.439
15,9.006
16,9.563
17,10.104
18,10.647
19,11.188
20,11.742
