仿真时间,持续时间
0,0
1,0.386
2,0.934
3,1.302
4,1.66
5,1.972
6,2.201
7,2.432
8,2.641
9,2.853
10,3.058
11,3.255
12,3.452
13,3.656
14,3.889
15,4.084
16,4.283
17,4.486
18,4.688
19,4.905
20,5.102
